path,name,bg_color,t_pos,t_x,t_y,t_ori,d_ori,t_color,d_color,t_shape,d_shape,t_height,d_height,t_height2,d_height2,t_width,d_width
colors,image_rectangle_-90_-14_59_13.png,#808080,18,514.6037590845691,376.8651562364408,-90,-90,#FF5977,#FD9100,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_-13_23_36.png,#808080,5,659.5748225146506,69.4674086500695,-90,-90,#A4B500,#6CB9A5,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_-12_50_2.png,#808080,19,657.4171779336593,361.597388013752,-90,-90,#F686C6,#FF5955,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_-11_23_34.png,#808080,13,809.857175592555,232.18705718914262,-90,-90,#A4B500,#69BB91,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_-10_18_28.png,#808080,16,210.74147804912366,373.8192278445714,-90,-90,#D0A700,#7FBC49,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_-9_10_19.png,#808080,23,219.13700064235624,512.8334697659888,-90,-90,#FF8000,#C7AA00,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_-8_2_10.png,#808080,34,806.9598202069783,646.879735689983,-90,-90,#FF5955,#FF8000,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_-7_12_19.png,#808080,36,78.07872696509475,809.4089892873934,-90,-90,#FF8C00,#C7AA00,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_-6_18_24.png,#808080,49,953.2392874541665,961.6394449782318,-90,-90,#D0A700,#9CB700,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_-5_46_51.png,#808080,49,955.7047765572214,963.0736257565198,-90,-90,#C99CD3,#FF80C0,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_-4_55_59.png,#808080,8,70.85625683752747,228.8118301949668,-90,-90,#FF69A0,#FF5977,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_-3_16_19.png,#808080,47,660.2459398566148,945.8874859514519,-90,-90,#E39F00,#C7AA00,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_-2_31_33.png,#808080,10,375.2733041630963,227.71166696648356,-90,-90,#6FBD6F,#6ABC86,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_-1_9_10.png,#808080,41,803.0706802544704,812.091191803531,-90,-90,#FF7A00,#FF8000,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_1_5_4.png,#808080,38,359.9926980666987,814.4380847432923,-90,-90,#FF642F,#FF603C,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_2_27_25.png,#808080,4,516.738009723126,67.35722953492541,-90,-90,#85BB3B,#94B815,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_3_23_20.png,#808080,7,953.3637171824132,66.99999490884645,-90,-90,#A4B500,#BEAD00,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_4_2_58.png,#808080,21,964.8350199586537,372.24172969476405,-90,-90,#FF5955,#FF5C82,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_5_18_13.png,#808080,32,500.1754633277825,651.1333578020514,-90,-90,#D0A700,#FD9100,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_6_53_47.png,#808080,13,807.4549968456597,225.84027801408035,-90,-90,#FF74B1,#D497D1,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_7_37_30.png,#808080,5,665.8600582160182,65.31296427953251,-90,-90,#71B8AE,#74BC63,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_8_39_31.png,#808080,19,653.5217962756103,356.2546860481696,-90,-90,#7EB4BE,#6FBD6F,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_9_27_18.png,#808080,26,654.3684404315065,497.42827973201224,-90,-90,#85BB3B,#D0A700,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_10_45_35.png,#808080,1,62.3977112150548,61.67044711569184,-90,-90,#BDA0D3,#6ABA9C,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_11_41_30.png,#808080,41,804.3565410685885,813.4263509233876,-90,-90,#90AFC9,#74BC63,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_12_23_11.png,#808080,6,792.9802313838926,83.20352749144391,-90,-90,#A4B500,#FF8600,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_13_51_38.png,#808080,2,233.4685988968638,86.34490682974783,-90,-90,#FF80C0,#77B6B6,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_14_40_26.png,#808080,47,666.9421065374886,956.1689965672235,-90,-90,#86B2C4,#8CBA2B,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_15_10_55.png,#808080,25,511.2920669391591,497.1526374450789,-90,-90,#FF8000,#FF69A0,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_16_44_28.png,#808080,41,805.9734240102571,819.0633056900092,-90,-90,#B1A4D2,#7FBC49,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_17_52_35.png,#808080,43,69.64101356927549,949.1146164130322,-90,-90,#FF7AB9,#6ABA9C,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_18_6_48.png,#808080,9,214.460633826573,205.8019195080933,-90,-90,#FF691F,#E092CE,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_19_0_41.png,#808080,21,951.1462037489872,360.54215484894263,-90,-90,#FF586C,#90AFC9,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_20_5_45.png,#808080,27,807.0407862534026,497.7462248491406,-90,-90,#FF642F,#BDA0D3,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_21_8_47.png,#808080,6,815.959814297288,62.8208836647818,-90,-90,#FF7500,#D497D1,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_22_4_42.png,#808080,49,945.7501785248035,954.8373980161032,-90,-90,#FF603C,#9BACCD,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_23_56_33.png,#808080,3,375.54007500952065,87.1812329660207,-90,-90,#FF6496,#6ABC86,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_24_42_18.png,#808080,5,665.0487063211235,61.686805356747584,-90,-90,#9BACCD,#D0A700,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_25_12_47.png,#808080,32,504.6069130937142,661.520212775113,-90,-90,#FF8C00,#D497D1,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_26_0_34.png,#808080,45,361.6529599054617,944.4915359031155,-90,-90,#FF586C,#69BB91,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_27_50_23.png,#808080,27,790.8052209806893,523.8256150154606,-90,-90,#F686C6,#A4B500,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_28_4_36.png,#808080,21,943.9450448019727,378.37669745982447,-90,-90,#FF603C,#6CB9A5,rectangle,rectangle,75,75,50,50,15,15
colors,image_rectangle_-90_29_56_27.png,#808080,18,506.9383700633772,377.11364537160097,-90,-90,#FF6496,#85BB3B,rectangle,rectangle,75,75,50,50,15,15
colors,image_circle_-90_-30_33_3.png,#808080,26,657.7277769093657,514.3934313820213,-90,-90,#6ABC86,#FF5C49,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-29_0_29.png,#808080,5,659.0880300024244,60.09924523768706,-90,-90,#FF586C,#79BC56,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-28_41_9.png,#808080,29,60.09922908342587,644.9951246989019,-90,-90,#90AFC9,#FF7A00,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-27_50_17.png,#808080,8,58.15389629068453,232.1940022084229,-90,-90,#F686C6,#D9A300,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-26_31_57.png,#808080,49,953.469302785874,957.9920321134817,-90,-90,#6FBD6F,#FF5F8C,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-25_32_57.png,#808080,27,809.5117144617784,512.4422718414485,-90,-90,#6CBC7B,#FF5F8C,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-24_46_10.png,#808080,47,646.9723089139608,954.1702021882245,-90,-90,#C99CD3,#FF8000,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-23_19_42.png,#808080,28,947.7181947070787,518.770608186559,-90,-90,#C7AA00,#9BACCD,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-22_39_1.png,#808080,7,948.9080768751475,80.39087408394793,-90,-90,#7EB4BE,#FF5860,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-21_9_30.png,#808080,30,218.17413500894938,647.1704218057163,-90,-90,#FF7A00,#74BC63,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-20_5_25.png,#808080,40,661.5579704381763,811.866261170896,-90,-90,#FF642F,#94B815,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-19_56_15.png,#808080,40,673.1745420635982,791.2879300342483,-90,-90,#FF6496,#EB9B00,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-18_59_17.png,#808080,34,804.6804047022857,671.7787263882674,-90,-90,#FF5977,#D9A300,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-17_43_0.png,#808080,16,205.662655431836,374.49948534317105,-90,-90,#A6A8D0,#FF586C,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-16_54_10.png,#808080,3,370.24263073991244,75.28457690317214,-90,-90,#FF6EA9,#FF8000,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-15_26_41.png,#808080,15,74.84925814573866,353.7401984875412,-90,-90,#8CBA2B,#90AFC9,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-14_44_58.png,#808080,47,670.9750881666166,943.5502427344248,-90,-90,#B1A4D2,#FF5C82,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-13_16_29.png,#808080,31,378.1237659225098,671.325951438034,-90,-90,#E39F00,#79BC56,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-12_2_14.png,#808080,45,377.4623190287981,952.3654183642211,-90,-90,#FF5955,#F49600,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-11_0_11.png,#808080,18,506.7264147153703,358.67661636425254,-90,-90,#FF586C,#FF8600,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-10_48_58.png,#808080,27,791.4657466060359,499.8692276011225,-90,-90,#E092CE,#FF5C82,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-9_46_55.png,#808080,17,360.17664074078226,352.7117173266638,-90,-90,#C99CD3,#FF69A0,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-8_54_2.png,#808080,7,941.2815624983217,74.27219908308928,-90,-90,#FF6EA9,#FF5955,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-7_53_0.png,#808080,25,520.6974847852175,526.7964704644944,-90,-90,#FF74B1,#FF586C,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-6_12_18.png,#808080,23,234.2159999288283,507.79543183575413,-90,-90,#FF8C00,#D0A700,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-5_46_51.png,#808080,32,512.3454984199377,645.189804667791,-90,-90,#C99CD3,#FF80C0,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-4_20_24.png,#808080,20,814.3446582038259,377.9161989964397,-90,-90,#BEAD00,#9CB700,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-3_27_30.png,#808080,27,804.3261501030833,499.03991550841454,-90,-90,#85BB3B,#74BC63,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-2_49_51.png,#808080,35,957.831457937688,671.9279381560868,-90,-90,#EB8CCB,#FF80C0,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_-1_44_45.png,#808080,16,222.32574977482895,358.6286954752947,-90,-90,#B1A4D2,#BDA0D3,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_1_1_0.png,#808080,44,224.7332531486989,946.123908413956,-90,-90,#FF5860,#FF586C,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_2_48_46.png,#808080,7,963.0989823988241,67.05951674775729,-90,-90,#E092CE,#C99CD3,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_3_5_2.png,#808080,36,58.85211532206151,798.8880918270473,-90,-90,#FF642F,#FF5955,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_4_40_36.png,#808080,43,63.57124037413112,956.8700774835961,-90,-90,#86B2C4,#6CB9A5,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_5_48_43.png,#808080,24,368.3151427050237,518.3398297420188,-90,-90,#E092CE,#A6A8D0,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_6_40_34.png,#808080,48,809.6635473426237,957.0428917946175,-90,-90,#86B2C4,#69BB91,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_7_6_59.png,#808080,39,516.1142882493058,793.9242678342874,-90,-90,#FF691F,#FF5977,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_8_27_19.png,#808080,14,951.3111015128115,226.57129985828348,-90,-90,#85BB3B,#C7AA00,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_9_52_43.png,#808080,12,664.8491570088,218.5207600726844,-90,-90,#FF7AB9,#A6A8D0,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_10_15_5.png,#808080,7,963.2650798884023,80.90832402612003,-90,-90,#EB9B00,#FF642F,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_11_46_35.png,#808080,5,673.0889720136195,66.04181775185398,-90,-90,#C99CD3,#6ABA9C,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_12_49_37.png,#808080,39,510.29588283988915,796.9141359427598,-90,-90,#EB8CCB,#71B8AE,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_13_26_13.png,#808080,32,501.8853665076798,650.5627290604639,-90,-90,#8CBA2B,#FD9100,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_14_23_9.png,#808080,39,518.2828968691323,795.0129015791422,-90,-90,#A4B500,#FF7A00,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_15_54_39.png,#808080,38,376.7813513502136,793.1668390468665,-90,-90,#FF6EA9,#7EB4BE,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_16_26_10.png,#808080,6,805.3653303751076,72.27541608657613,-90,-90,#8CBA2B,#FF8000,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_17_4_47.png,#808080,6,799.2853203390193,82.53158740553368,-90,-90,#FF603C,#D497D1,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_18_51_33.png,#808080,26,653.0083736181247,503.33510728470685,-90,-90,#FF80C0,#6ABC86,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_19_24_5.png,#808080,21,962.6029360961566,353.5723273475928,-90,-90,#9CB700,#FF642F,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_20_29_9.png,#808080,49,960.341063588761,958.2435797743539,-90,-90,#79BC56,#FF7A00,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_21_20_59.png,#808080,18,523.0821222795961,366.89369892850067,-90,-90,#BEAD00,#FF5977,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_22_59_37.png,#808080,45,356.1347837409153,952.7174432623538,-90,-90,#FF5977,#71B8AE,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_23_11_48.png,#808080,44,208.96955307192306,961.0039623256172,-90,-90,#FF8600,#E092CE,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_24_31_7.png,#808080,4,501.82529720395655,72.17707768516817,-90,-90,#6FBD6F,#FF6F05,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_25_16_51.png,#808080,49,941.9077065873757,943.805801167656,-90,-90,#E39F00,#FF80C0,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_26_57_31.png,#808080,11,501.40131502398015,216.30599173494832,-90,-90,#FF5F8C,#6FBD6F,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_27_3_36.png,#808080,6,807.2854024760062,75.52969461886742,-90,-90,#FF5C49,#6CB9A5,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_28_37_9.png,#808080,2,208.834976547289,65.7055783624283,-90,-90,#71B8AE,#FF7A00,circle,circle,75,75,50,50,75,75
colors,image_circle_-90_29_35_6.png,#808080,25,506.3852919026019,504.9541705096739,-90,-90,#6ABA9C,#FF691F,circle,circle,75,75,50,50,75,75
colors,image_square_-90_-30_59_29.png,#808080,8,77.25988809480742,212.9913742529442,-90,-90,#FF5977,#79BC56,square,square,75,75,50,50,75,75
colors,image_square_-90_-29_10_39.png,#808080,34,805.5005439123728,670.8731674789306,-90,-90,#FF8000,#7EB4BE,square,square,75,75,50,50,75,75
colors,image_square_-90_-28_12_40.png,#808080,21,944.111981274105,367.6644165406048,-90,-90,#FF8C00,#86B2C4,square,square,75,75,50,50,75,75
colors,image_square_-90_-27_51_18.png,#808080,23,226.47009553962772,515.5282850729091,-90,-90,#FF80C0,#D0A700,square,square,75,75,50,50,75,75
colors,image_square_-90_-26_15_41.png,#808080,42,938.3467411382815,812.6084479173765,-90,-90,#EB9B00,#90AFC9,square,square,75,75,50,50,75,75
colors,image_square_-90_-25_1_26.png,#808080,45,377.1337666555582,937.2614700471627,-90,-90,#FF5860,#8CBA2B,square,square,75,75,50,50,75,75
colors,image_square_-90_-24_1_25.png,#808080,44,217.27439462997614,958.0759126840081,-90,-90,#FF5860,#94B815,square,square,75,75,50,50,75,75
colors,image_square_-90_-23_3_26.png,#808080,17,378.4792738168529,354.1751950135261,-90,-90,#FF5C49,#8CBA2B,square,square,75,75,50,50,75,75
colors,image_square_-90_-22_18_40.png,#808080,38,352.8433443223675,813.0873862089759,-90,-90,#D0A700,#86B2C4,square,square,75,75,50,50,75,75
colors,image_square_-90_-21_12_33.png,#808080,22,66.73276525262239,525.0176216885666,-90,-90,#FF8C00,#6ABC86,square,square,75,75,50,50,75,75
colors,image_square_-90_-20_32_52.png,#808080,4,514.2771609556669,82.40786409729454,-90,-90,#6CBC7B,#FF7AB9,square,square,75,75,50,50,75,75
colors,image_square_-90_-19_51_10.png,#808080,15,82.70089190493736,351.41045832007404,-90,-90,#FF80C0,#FF8000,square,square,75,75,50,50,75,75
colors,image_square_-90_-18_5_23.png,#808080,17,360.4831516663273,377.42785603824484,-90,-90,#FF642F,#A4B500,square,square,75,75,50,50,75,75
colors,image_square_-90_-17_27_44.png,#808080,17,364.817870022553,360.2739610932707,-90,-90,#85BB3B,#B1A4D2,square,square,75,75,50,50,75,75
colors,image_square_-90_-16_21_37.png,#808080,20,814.4199824599284,368.124748530964,-90,-90,#B5B000,#71B8AE,square,square,75,75,50,50,75,75
colors,image_square_-90_-15_9_24.png,#808080,43,60.38346615856639,946.743287754942,-90,-90,#FF7A00,#9CB700,square,square,75,75,50,50,75,75
colors,image_square_-90_-14_50_4.png,#808080,33,656.0218803556335,646.8828058291431,-90,-90,#F686C6,#FF603C,square,square,75,75,50,50,75,75
colors,image_square_-90_-13_30_43.png,#808080,38,356.20256070582536,803.5528687042867,-90,-90,#74BC63,#A6A8D0,square,square,75,75,50,50,75,75
colors,image_square_-90_-12_40_52.png,#808080,47,660.9119056373845,956.9874748252662,-90,-90,#86B2C4,#FF7AB9,square,square,75,75,50,50,75,75
colors,image_square_-90_-11_27_38.png,#808080,14,955.74920512665,222.81277199967275,-90,-90,#85BB3B,#77B6B6,square,square,75,75,50,50,75,75
colors,image_square_-90_-10_40_50.png,#808080,20,802.7960781526189,362.63362313209376,-90,-90,#86B2C4,#F686C6,square,square,75,75,50,50,75,75
colors,image_square_-90_-9_8_17.png,#808080,26,661.6914626365979,498.3615253328861,-90,-90,#FF7500,#D9A300,square,square,75,75,50,50,75,75
colors,image_square_-90_-8_33_41.png,#808080,13,819.0356434308304,212.63809349034608,-90,-90,#6ABC86,#90AFC9,square,square,75,75,50,50,75,75
colors,image_square_-90_-7_45_52.png,#808080,15,76.11038086592954,358.79570432773966,-90,-90,#BDA0D3,#FF7AB9,square,square,75,75,50,50,75,75
colors,image_square_-90_-6_33_39.png,#808080,15,63.25193151458767,352.7476116165962,-90,-90,#6ABC86,#7EB4BE,square,square,75,75,50,50,75,75
colors,image_square_-90_-5_30_35.png,#808080,31,352.2040931596648,662.3830041689383,-90,-90,#74BC63,#6ABA9C,square,square,75,75,50,50,75,75
colors,image_square_-90_-4_56_0.png,#808080,49,936.727054652884,959.0688184860356,-90,-90,#FF6496,#FF586C,square,square,75,75,50,50,75,75
colors,image_square_-90_-3_59_2.png,#808080,2,214.38535745518027,78.76199347756781,-90,-90,#FF5977,#FF5955,square,square,75,75,50,50,75,75
colors,image_square_-90_-2_29_31.png,#808080,22,68.84702748533404,516.5089430808606,-90,-90,#79BC56,#6FBD6F,square,square,75,75,50,50,75,75
colors,image_square_-90_-1_31_32.png,#808080,25,497.6023638946956,520.0973148859746,-90,-90,#6FBD6F,#6CBC7B,square,square,75,75,50,50,75,75
colors,image_square_-90_1_37_36.png,#808080,43,58.885271799184665,953.2567033017522,-90,-90,#71B8AE,#6CB9A5,square,square,75,75,50,50,75,75
colors,image_square_-90_2_22_20.png,#808080,44,218.50327325609678,938.2572003853054,-90,-90,#ADB300,#BEAD00,square,square,75,75,50,50,75,75
colors,image_square_-90_3_35_32.png,#808080,41,793.7752950036926,798.5066317877676,-90,-90,#6ABA9C,#6CBC7B,square,square,75,75,50,50,75,75
colors,image_square_-90_4_15_11.png,#808080,2,213.077404177374,60.71323847521944,-90,-90,#EB9B00,#FF8600,square,square,75,75,50,50,75,75
colors,image_square_-90_5_36_31.png,#808080,45,367.1875133012569,955.2800522668028,-90,-90,#6CB9A5,#6FBD6F,square,square,75,75,50,50,75,75
colors,image_square_-90_6_8_2.png,#808080,22,70.28782184405541,507.83420057388287,-90,-90,#FF7500,#FF5955,square,square,75,75,50,50,75,75
colors,image_square_-90_7_49_42.png,#808080,15,72.46961137389503,372.31562944413156,-90,-90,#EB8CCB,#9BACCD,square,square,75,75,50,50,75,75
colors,image_square_-90_8_8_0.png,#808080,6,791.075995090234,75.07676596988038,-90,-90,#FF7500,#FF586C,square,square,75,75,50,50,75,75
colors,image_square_-90_9_50_41.png,#808080,6,796.811688514594,75.73636371218409,-90,-90,#F686C6,#90AFC9,square,square,75,75,50,50,75,75
colors,image_square_-90_10_52_42.png,#808080,31,370.60361279834694,646.7883085416003,-90,-90,#FF7AB9,#9BACCD,square,square,75,75,50,50,75,75
colors,image_square_-90_11_47_36.png,#808080,30,220.8990099918674,667.0538274454938,-90,-90,#D497D1,#6CB9A5,square,square,75,75,50,50,75,75
colors,image_square_-90_12_18_6.png,#808080,35,954.3983657087439,662.4756912163214,-90,-90,#D0A700,#FF691F,square,square,75,75,50,50,75,75
colors,image_square_-90_13_48_35.png,#808080,7,950.5071254905638,62.51385536134738,-90,-90,#E092CE,#6ABA9C,square,square,75,75,50,50,75,75
colors,image_square_-90_14_28_14.png,#808080,40,657.8141259835736,808.6176645257248,-90,-90,#7FBC49,#F49600,square,square,75,75,50,50,75,75
colors,image_square_-90_15_20_5.png,#808080,10,355.87869399450756,224.67095539367742,-90,-90,#BEAD00,#FF642F,square,square,75,75,50,50,75,75
colors,image_square_-90_16_4_48.png,#808080,5,649.4444225252979,60.4182649500344,-90,-90,#FF603C,#E092CE,square,square,75,75,50,50,75,75
colors,image_square_-90_17_53_36.png,#808080,20,808.2640295323079,359.12557012394234,-90,-90,#FF74B1,#6CB9A5,square,square,75,75,50,50,75,75
colors,image_square_-90_18_40_22.png,#808080,22,73.33146082077418,500.11644728963654,-90,-90,#86B2C4,#ADB300,square,square,75,75,50,50,75,75
colors,image_square_-90_19_8_49.png,#808080,19,652.597705628438,377.14722495634413,-90,-90,#FF7500,#EB8CCB,square,square,75,75,50,50,75,75
colors,image_square_-90_20_35_15.png,#808080,2,219.7431066860674,80.48295604747169,-90,-90,#6ABA9C,#EB9B00,square,square,75,75,50,50,75,75
colors,image_square_-90_21_42_21.png,#808080,14,965.7734811974121,214.62435494364473,-90,-90,#9BACCD,#B5B000,square,square,75,75,50,50,75,75
colors,image_square_-90_22_13_51.png,#808080,42,936.3252604458635,813.8034077381826,-90,-90,#FD9100,#FF80C0,square,square,75,75,50,50,75,75
colors,image_square_-90_23_33_10.png,#808080,32,503.5473310315166,647.7775804826232,-90,-90,#6ABC86,#FF8000,square,square,75,75,50,50,75,75
colors,image_square_-90_24_34_10.png,#808080,15,70.64611478483599,358.68412523731104,-90,-90,#69BB91,#FF8000,square,square,75,75,50,50,75,75
colors,image_square_-90_25_14_49.png,#808080,43,70.94308604034264,950.8502669652042,-90,-90,#F49600,#EB8CCB,square,square,75,75,50,50,75,75
